,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,timestamp_ms,display_text_range,extended_tweet,possibly_sensitive
1312858263352946691,2020-10-04 20:52:56+00:00,1312858263352946691,1312858263352946688,"RT @pedrodamianof: Admiro la labor que estas haciendo @ponchohd 

Te mando mi cariño de siempre","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 3083059272, 'id_str': '3083059272', 'name': 'glory ☮︎', 'screen_name': 'efronstark', 'location': None, 'url': None, 'description': 'same old shit but a different day (except june 29th, 2017. this day was awesome) + SC followed me june 25th, 2018 | fan account (ela/dela)', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 2096, 'friends_count': 1662, 'listed_count': 8, 'favourites_count': 79901, 'statuses_count': 73145, 'created_at': 'Sun Mar 15 01:52:39 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1312060475417538560/L0dAwlc1_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1312060475417538560/L0dAwlc1_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3083059272/1601653727', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Sun Oct 04 19:44:44 +0000 2020', 'id': 1312841101225660416, 'id_str': '1312841101225660416', 'text': 'Admiro la labor que estas haciendo @ponchohd \n\nTe mando mi cariño de siempre', 'source': '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 75611896, 'id_str': '75611896', 'name': 'Pedro Damian', 'screen_name': 'pedrodamianof', 'location': '.', 'url': None, 'description': '.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 249579, 'friends_count': 610, 'listed_count': 748, 'favourites_count': 977, 'statuses_count': 14862, 'created_at': 'Sat Sep 19 18:35:13 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1219723383287504896/j5O8u8E__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1219723383287504896/j5O8u8E__normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/75611896/1596241331', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'quoted_status_id': 1311843418709073922, 'quoted_status_id_str': '1311843418709073922', 'quoted_status': {'created_at': 'Fri Oct 02 01:40:18 +0000 2020', 'id': 1311843418709073922, 'id_str': '1311843418709073922', 'text': 'Todo listo para el #PremioNansen 2020. No se lo pierdan. https://t.co/Quq5xVXab6\n@Refugees @ACNURamericas… https://t.co/VRisSCArwJ', 'display_text_range': [0, 140], 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 103167687, 'id_str': '103167687', 'name': 'Alfonso Herrera', 'screen_name': 'ponchohd', 'location': 'Tenochtitlán', 'url': None, 'description': 'Actor 🇲🇽 INSTAGRAM ponchohd @ACNURamericas @acnurmexico Goodwill Ambassador // Embajador de buena voluntad. Padre de un 🦖', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 1888300, 'friends_count': 2461, 'listed_count': 6905, 'favourites_count': 4029, 'statuses_count': 12378, 'created_at': 'Sat Jan 09 03:39:27 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '9AE4E8', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme16/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme16/bg.gif', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'BDDCAD', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1234473456990855169/ggk_RhuF_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1234473456990855169/ggk_RhuF_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/103167687/1579836600', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'Todo listo para el #PremioNansen 2020. No se lo pierdan. https://t.co/Quq5xVXab6\n@Refugees @ACNURamericas @AcnurMexico https://t.co/dSfFuPSjH6', 'display_text_range': [0, 118], 'entities': {'hashtags': [{'text': 'PremioNansen', 'indices': [19, 32]}], 'urls': [{'url': 'https://t.co/Quq5xVXab6', 'expanded_url': 'https://youtu.be/ogq8JioZWVM', 'display_url': 'youtu.be/ogq8JioZWVM', 'indices': [57, 80]}], 'user_mentions': [{'screen_name': 'Refugees', 'name': 'UNHCR, the UN Refugee Agency', 'id': 14361155, 'id_str': '14361155', 'indices': [81, 90]}, {'screen_name': 'ACNURamericas', 'name': 'Acnur/Unhcr Américas', 'id': 147610028, 'id_str': '147610028', 'indices': [91, 105]}, {'screen_name': 'AcnurMexico', 'name': 'ACNUR México', 'id': 1176867875744649216, 'id_str': '1176867875744649216', 'indices': [106, 118]}], 'symbols': [], 'media': [{'id': 1311843322433024000, 'id_str': '1311843322433024000', 'indices': [119, 142], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1311843322433024000/pu/img/ZOU07yUL0nMftFCa.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1311843322433024000/pu/img/ZOU07yUL0nMftFCa.jpg', 'url': 'https://t.co/dSfFuPSjH6', 'display_url': 'pic.twitter.com/dSfFuPSjH6', 'expanded_url': 'https://twitter.com/ponchohd/status/1311843418709073922/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 34933, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1311843322433024000/pu/vid/320x320/nHi8taud65IdeXe8.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1311843322433024000/pu/vid/480x480/zlGv9_hT7yjvR21Q.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1311843322433024000/pu/pl/HmQIjuSNYXF-xPrP.m3u8?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1311843322433024000/pu/vid/720x720/PA2azBCCuORGJ3Db.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1311843322433024000, 'id_str': '1311843322433024000', 'indices': [119, 142], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1311843322433024000/pu/img/ZOU07yUL0nMftFCa.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1311843322433024000/pu/img/ZOU07yUL0nMftFCa.jpg', 'url': 'https://t.co/dSfFuPSjH6', 'display_url': 'pic.twitter.com/dSfFuPSjH6', 'expanded_url': 'https://twitter.com/ponchohd/status/1311843418709073922/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 34933, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1311843322433024000/pu/vid/320x320/nHi8taud65IdeXe8.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1311843322433024000/pu/vid/480x480/zlGv9_hT7yjvR21Q.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1311843322433024000/pu/pl/HmQIjuSNYXF-xPrP.m3u8?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1311843322433024000/pu/vid/720x720/PA2azBCCuORGJ3Db.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}}, 'quote_count': 112, 'reply_count': 301, 'retweet_count': 394, 'favorite_count': 3066, 'entities': {'hashtags': [{'text': 'PremioNansen', 'indices': [19, 32]}], 'urls': [{'url': 'https://t.co/Quq5xVXab6', 'expanded_url': 'https://youtu.be/ogq8JioZWVM', 'display_url': 'youtu.be/ogq8JioZWVM', 'indices': [57, 80]}, {'url': 'https://t.co/VRisSCArwJ', 'expanded_url': 'https://twitter.com/i/web/status/1311843418709073922', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}], 'user_mentions': [{'screen_name': 'Refugees', 'name': 'UNHCR, the UN Refugee Agency', 'id': 14361155, 'id_str': '14361155', 'indices': [81, 90]}, {'screen_name': 'ACNURamericas', 'name': 'Acnur/Unhcr Américas', 'id': 147610028, 'id_str': '147610028', 'indices': [91, 105]}], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'es'}, 'quoted_status_permalink': {'url': 'https://t.co/CJ2b5ttjc9', 'expanded': 'https://twitter.com/ponchohd/status/1311843418709073922', 'display': 'twitter.com/ponchohd/statu…'}, 'is_quote_status': True, 'quote_count': 6, 'reply_count': 24, 'retweet_count': 119, 'favorite_count': 987, 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'ponchohd', 'name': 'Alfonso Herrera', 'id': 103167687, 'id_str': '103167687', 'indices': [35, 44]}], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'es'}",1.311843418709074e+18,1.311843418709074e+18,"{'created_at': 'Fri Oct 02 01:40:18 +0000 2020', 'id': 1311843418709073922, 'id_str': '1311843418709073922', 'text': 'Todo listo para el #PremioNansen 2020. No se lo pierdan. https://t.co/Quq5xVXab6\n@Refugees @ACNURamericas… https://t.co/VRisSCArwJ', 'display_text_range': [0, 140], 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 103167687, 'id_str': '103167687', 'name': 'Alfonso Herrera', 'screen_name': 'ponchohd', 'location': 'Tenochtitlán', 'url': None, 'description': 'Actor 🇲🇽 INSTAGRAM ponchohd @ACNURamericas @acnurmexico Goodwill Ambassador // Embajador de buena voluntad. Padre de un 🦖', 'translator_type': 'regular', 'protected': False, 'verified': True, 'followers_count': 1888300, 'friends_count': 2461, 'listed_count': 6905, 'favourites_count': 4029, 'statuses_count': 12378, 'created_at': 'Sat Jan 09 03:39:27 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '9AE4E8', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme16/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme16/bg.gif', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'BDDCAD', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1234473456990855169/ggk_RhuF_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1234473456990855169/ggk_RhuF_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/103167687/1579836600', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'Todo listo para el #PremioNansen 2020. No se lo pierdan. https://t.co/Quq5xVXab6\n@Refugees @ACNURamericas @AcnurMexico https://t.co/dSfFuPSjH6', 'display_text_range': [0, 118], 'entities': {'hashtags': [{'text': 'PremioNansen', 'indices': [19, 32]}], 'urls': [{'url': 'https://t.co/Quq5xVXab6', 'expanded_url': 'https://youtu.be/ogq8JioZWVM', 'display_url': 'youtu.be/ogq8JioZWVM', 'indices': [57, 80]}], 'user_mentions': [{'screen_name': 'Refugees', 'name': 'UNHCR, the UN Refugee Agency', 'id': 14361155, 'id_str': '14361155', 'indices': [81, 90]}, {'screen_name': 'ACNURamericas', 'name': 'Acnur/Unhcr Américas', 'id': 147610028, 'id_str': '147610028', 'indices': [91, 105]}, {'screen_name': 'AcnurMexico', 'name': 'ACNUR México', 'id': 1176867875744649216, 'id_str': '1176867875744649216', 'indices': [106, 118]}], 'symbols': [], 'media': [{'id': 1311843322433024000, 'id_str': '1311843322433024000', 'indices': [119, 142], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1311843322433024000/pu/img/ZOU07yUL0nMftFCa.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1311843322433024000/pu/img/ZOU07yUL0nMftFCa.jpg', 'url': 'https://t.co/dSfFuPSjH6', 'display_url': 'pic.twitter.com/dSfFuPSjH6', 'expanded_url': 'https://twitter.com/ponchohd/status/1311843418709073922/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 34933, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1311843322433024000/pu/vid/320x320/nHi8taud65IdeXe8.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1311843322433024000/pu/vid/480x480/zlGv9_hT7yjvR21Q.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1311843322433024000/pu/pl/HmQIjuSNYXF-xPrP.m3u8?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1311843322433024000/pu/vid/720x720/PA2azBCCuORGJ3Db.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1311843322433024000, 'id_str': '1311843322433024000', 'indices': [119, 142], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1311843322433024000/pu/img/ZOU07yUL0nMftFCa.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1311843322433024000/pu/img/ZOU07yUL0nMftFCa.jpg', 'url': 'https://t.co/dSfFuPSjH6', 'display_url': 'pic.twitter.com/dSfFuPSjH6', 'expanded_url': 'https://twitter.com/ponchohd/status/1311843418709073922/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 34933, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1311843322433024000/pu/vid/320x320/nHi8taud65IdeXe8.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1311843322433024000/pu/vid/480x480/zlGv9_hT7yjvR21Q.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1311843322433024000/pu/pl/HmQIjuSNYXF-xPrP.m3u8?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1311843322433024000/pu/vid/720x720/PA2azBCCuORGJ3Db.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}}, 'quote_count': 112, 'reply_count': 301, 'retweet_count': 394, 'favorite_count': 3066, 'entities': {'hashtags': [{'text': 'PremioNansen', 'indices': [19, 32]}], 'urls': [{'url': 'https://t.co/Quq5xVXab6', 'expanded_url': 'https://youtu.be/ogq8JioZWVM', 'display_url': 'youtu.be/ogq8JioZWVM', 'indices': [57, 80]}, {'url': 'https://t.co/VRisSCArwJ', 'expanded_url': 'https://twitter.com/i/web/status/1311843418709073922', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}], 'user_mentions': [{'screen_name': 'Refugees', 'name': 'UNHCR, the UN Refugee Agency', 'id': 14361155, 'id_str': '14361155', 'indices': [81, 90]}, {'screen_name': 'ACNURamericas', 'name': 'Acnur/Unhcr Américas', 'id': 147610028, 'id_str': '147610028', 'indices': [91, 105]}], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'es'}","{'url': 'https://t.co/CJ2b5ttjc9', 'expanded': 'https://twitter.com/ponchohd/status/1311843418709073922', 'display': 'twitter.com/ponchohd/statu…'}",True,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'pedrodamianof', 'name': 'Pedro Damian', 'id': 75611896, 'id_str': '75611896', 'indices': [3, 17]}, {'screen_name': 'ponchohd', 'name': 'Alfonso Herrera', 'id': 103167687, 'id_str': '103167687', 'indices': [54, 63]}], 'symbols': []}",False,False,low,es,2020-10-04 20:52:56.367,,,
